5.224779723335811354e+01,5.409476336726399950e+02,1.178372026334346234e+00,4.793707003750363072e+01,4.698545091813262076e+01,5.067203634419469971e+00,9.338818911193300210e+00,1.930989416808674974e-01,2.116605142963940533e+00,5.390130913033588378e-01,2.090213451075126461e+00,1.424717796166181216e+00,8.290644072702444412e-01,4.817511699974596695e+01,8.360896039359028009e+01
5.207667835183706728e+01,4.435984075197586094e+02,7.702191891960878944e-01,4.917483844993964937e+01,5.042646227492715383e+01,4.859585306434119900e+00,7.457999302377304573e+00,8.124001219892835746e-01,1.400620414358236809e+00,3.361515227097058855e-01,5.606837689501971145e-01,5.554563279782904761e-01,5.839142988677005208e-01,4.971334807496003805e+01,1.202234297882592102e+02
4.229004528367187987e+01,4.025986428906809351e+02,1.697577412197672997e+00,5.035700714290123869e+01,5.186800247134667785e+01,4.986791162369401675e+00,1.011917182877958332e+01,1.374229053916229404e+00,1.480276996851850768e+00,2.279860823478724596e-01,1.535328648598532242e+00,1.850516881425388505e+00,1.605515083600256521e+00,6.304195002538526182e+01,1.051155814766673018e+02
5.248566213750579124e+01,5.172929671318122473e+02,9.348191815842699093e-02,4.824359938234624678e+01,5.193502436801411903e+01,6.888107930768070375e+00,1.089147800712411218e+01,9.039870455111453929e-01,2.224939160237468183e+00,6.065928627994224970e-02,2.452121173665005482e+00,1.307278157747830294e+00,8.192557601286920566e-02,6.773478548662556875e+01,1.178658938273572687e+02
5.584333529216293357e+01,4.726508389486004944e+02,1.551152856835520399e+00,4.976361291500482054e+01,5.068286039166935808e+01,6.919136890457528111e+00,1.063049541038576784e+01,1.517398444546814051e+00,2.171431633781913728e+00,9.014738570628878789e-02,7.870636195248570388e-01,1.766860968887752348e+00,2.794960660073815717e+00,6.066505868277874924e+01,8.321284560197737790e+01
5.089287805126966902e+01,5.475905570869297208e+02,1.202345938816314463e+00,5.836390752662709502e+01,4.869126641291342850e+01,4.859854737170148375e+00,1.124040683665862517e+01,1.218735491030150886e+00,2.375569868069387969e+00,4.470187252817852119e-01,1.265605545381659480e+00,2.868857157571220728e+00,1.211321903390344179e+00,5.367378570332719789e+01,1.161518025671199439e+02
6.219733906667850931e+01,5.063429069116255050e+02,4.028115257635271895e-01,5.067128025428487348e+01,5.652292292267828344e+01,5.929848952609941826e+00,8.754628750860655728e+00,2.773878364019555232e-01,1.882862859054580618e+00,8.202137020401270573e-02,1.507661057284869432e+00,2.557078322950321780e+00,3.945544162547753864e-02,6.675160629564815906e+01,9.615152009261481680e+01
6.445744805481990625e+01,4.036992035712540314e+02,1.046330243513393654e+00,5.654588443758937899e+01,4.741499277998115502e+01,6.219003911400528217e+00,9.142531650996383874e+00,2.648471843510358248e-01,1.682577765643692436e-01,8.010932130434125775e-02,2.029053485885394359e+00,3.153894461094310930e-01,1.655378173810378328e+00,4.657742997099440885e+01,8.520121274960293078e+01
4.477153962266443443e+01,5.488912471034967666e+02,3.905402576861383146e-02,5.722172877767984289e+01,5.684053621289022828e+01,6.757843814871465682e+00,1.028901576787894001e+01,1.373589708260307019e+00,4.764174910630787352e-01,8.085415552320476817e-02,1.698672076371160689e+00,3.131222374671205344e-02,1.243202916086188159e+00,5.772684572196691022e+01,9.692935566509581236e+01
5.673118633573552216e+01,5.001556658867069700e+02,3.205375598917445945e-01,4.747537803946662649e+01,4.700331090582243831e+01,6.475849949573340147e+00,8.552984296046371782e+00,1.978904089810447742e+00,2.646340266982688760e+00,4.346823391058655672e-01,1.562348228168297659e+00,2.670804718948003309e+00,2.719434647810028416e+00,4.971175370145323313e+01,9.572222494360073597e+01
4.710270390706180876e+01,5.416091181836889064e+02,1.309344136679880144e+00,5.731936592334264446e+01,5.936705610145854450e+01,5.173512643499567076e+00,8.498771828997863764e+00,6.816160820397643150e-02,2.735703028071638343e+00,2.535302173095717593e-01,9.816671355025470280e-01,4.219582072633037972e-01,2.575153332760619307e+00,4.976282074113004228e+01,1.002327162603475159e+02
4.099561915568337866e+01,5.050470744289158915e+02,1.295728941735504458e+00,5.221183486153093156e+01,4.934339724000568594e+01,6.602224197951125362e+00,1.111651261338693431e+01,3.354621935235673202e-01,1.788255185424176608e+00,1.370004589571536813e-01,6.183968722449613153e-01,2.948883003964986926e+00,2.584351738688673628e+00,6.430075566689120592e+01,1.028698463314897111e+02
4.673523938789403331e+01,5.223085795714669075e+02,1.522084580149789312e+00,5.134686885842660331e+01,4.858702603589404845e+01,6.743605381900929174e+00,1.045470834617407974e+01,1.696440188136914662e+00,2.864666462875145037e-01,3.599755510803268610e-01,1.281797922752345276e+00,1.688967801927648837e+00,2.440934479017946579e+00,5.856668475750471003e+01,8.431276361795396213e+01
5.213704367454195676e+01,4.205346379637579162e+02,3.093535946082042187e-01,4.619930203964544546e+01,5.793514182563983894e+01,4.594805013429325236e+00,7.460424817218846982e+00,8.336545115813940310e-01,9.467153676161472742e-01,5.393867760831061453e-01,8.312289394872469650e-01,5.429877731554303422e-01,2.219464378808423177e+00,5.452533465531709567e+01,9.515569947672578621e+01
6.415251535078661504e+01,4.280686658376963578e+02,2.611516369571997842e-01,5.635642268361631579e+01,5.853373115722818198e+01,6.240394509068466711e+00,9.157607918541366132e+00,7.246579882221233504e-01,2.004829079947552106e+00,3.511922422384921028e-01,1.647723705166228125e+00,1.080422792097076590e-01,1.553417989558544932e+00,6.093999334377636501e+01,1.189987333797091935e+02
5.851257535464792170e+01,4.614005197163953653e+02,1.767884756707997607e+00,5.501936843469347593e+01,5.260564260943971249e+01,5.243816326741240985e+00,8.030572498339001442e+00,8.177861254423997028e-01,1.088802346883189776e+00,3.967104117724346013e-02,1.376633733269775783e+00,2.510920429899016426e+00,8.415470218153733306e-01,6.970606453846997397e+01,9.226332195327422880e+01
4.317877663088534490e+01,4.039298699920528861e+02,9.473772643030398122e-01,5.020396049197326249e+01,4.585653799241365647e+01,6.200739858288417672e+00,9.157759065955339395e+00,1.918994657519428548e+00,1.179155712444687865e+00,3.841094609213187294e-02,2.357000717899767395e+00,2.217309008667854187e+00,2.669624274520149942e+00,5.557471070523248358e+01,8.167851267027188555e+01
4.367967686339559208e+01,5.379535697021335636e+02,1.989767447258756761e+00,5.467118982509560965e+01,5.540846333501960430e+01,6.843016352555792103e+00,1.010153000028403625e+01,9.509808644790285204e-01,2.594512022883834312e+00,1.060712639966748805e-02,5.226270283464924393e-01,2.949216993540696663e+00,1.691623621999498450e+00,6.439041086223537036e+01,9.185030929942112721e+01
4.382300110713906349e+01,4.435413882095358531e+02,1.930183598998355121e+00,5.909507846620143567e+01,4.724861125346318858e+01,6.515353493984208377e+00,9.078282433191862566e+00,1.757848561306474711e+00,2.674549538329053622e+00,2.503187126151916186e-01,2.146345545885564920e+00,9.561546952097459418e-01,2.320090328098324051e+00,4.918430716582749085e+01,9.199138920075786530e+01
5.466736953048255998e+01,5.154144232005123740e+02,7.074260400096261669e-01,5.806022432272307299e+01,5.258993226657199216e+01,4.686287544534250671e+00,1.143726741607935793e+01,5.968693829899900383e-01,2.798217341137216430e+00,2.801869771466840020e-01,1.346532522008917931e+00,1.172265710580171039e+00,2.432145472930876018e+00,4.771271557473903613e+01,9.661865515315554376e+01
4.814743921814888949e+01,4.974818996350406906e+02,1.016333151930517209e+00,4.646944927263787406e+01,5.190236843897196195e+01,6.290530797027746424e+00,7.530200562906463446e+00,1.483733946785215752e+00,1.995550229559711619e+00,7.808687390380641968e-02,2.018671564628000681e+00,1.052748485112739329e+00,1.423639712260807322e+00,5.711991618825768313e+01,8.336670202200495794e+01
4.539014822598147703e+01,4.464166927269083089e+02,1.845647399350922591e+00,5.303674981724390136e+01,5.904813995380966674e+01,6.550796024887775459e+00,1.035753622533371221e+01,9.899625601924095797e-01,1.925744753338487492e+00,1.004984976078943104e-01,8.097555887453695700e-01,1.842861530720913521e+00,1.027964918578957665e+00,6.594106232750918650e+01,8.328836282793089651e+01
4.890720532836090939e+01,4.979152008650663106e+02,6.814485872217159734e-01,5.141321888973445198e+01,5.106231296647624163e+01,6.700400797675486686e+00,9.959217442356100847e+00,7.263786575139701274e-01,3.588445907244449673e-01,4.876640902355022233e-01,2.335369067135343091e+00,6.253404398199594594e-01,2.376089031872699930e+00,5.709256147346535926e+01,1.109909628628203251e+02
4.990954697987322675e+01,4.522237841037499493e+02,1.217120015185358950e+00,4.913708765117308275e+01,5.430021326279793925e+01,5.285454093065379944e+00,1.038633845110512510e+01,1.266070816620439521e+00,2.007249478255198838e+00,1.067916979433865127e-01,1.366618615138761372e+00,1.153932677166767951e+00,4.239215552309907320e-01,5.973368709861247794e+01,1.075425771479105777e+02
6.418287442817924671e+01,5.156214542871846334e+02,1.635316372805671215e+00,5.778345102176050574e+01,5.054672991131620563e+01,4.652463568667680072e+00,8.306072638137168340e+00,8.371230951205019810e-01,2.365567542587222682e+00,1.764801249536219196e-01,1.203709501175787011e+00,5.581868638973105368e-01,9.257343376176282446e-01,6.389815634466982885e+01,8.716542530883175743e+01
5.781993293010278023e+01,4.700970451324759551e+02,7.994209060997776728e-01,4.529840851180881600e+01,5.883681521458828456e+01,5.130406362710163926e+00,9.332091882365215696e+00,2.692817079753282439e-01,2.326770273481258311e+00,1.296572661659569636e-01,1.443935851810792093e+00,2.170369681057188416e+00,1.842083864544905580e+00,5.631948727421129064e+01,8.194481127717058655e+01
6.336392608513725833e+01,4.302803897078613886e+02,1.364219647127563606e+00,5.419999858462553277e+01,5.777861241513529222e+01,6.249900650843391858e+00,1.051313810090139000e+01,4.364951149690290411e-01,2.410263689731519055e+00,5.143613494820723497e-01,9.102623402289888865e-01,2.904172577955713042e+00,2.657801917155593330e+00,6.900839124444848949e+01,1.015922138105529342e+02
4.291722156251472597e+01,4.127465715331257456e+02,2.570993380651027671e-01,4.684722430185439634e+01,5.080809648503282006e+01,5.525870911808162589e+00,1.146496728074529692e+01,5.868718127421013175e-01,1.999285007214400611e+00,4.607514181140029419e-01,1.527018333660574712e+00,7.814656569642163264e-01,1.880930436181106113e+00,5.884733892569659730e+01,9.118674917264284829e+01
5.899163378447541817e+01,5.489235445347449058e+02,1.878216729802245633e+00,5.661609431007533999e+01,5.381611112440144495e+01,6.210941525281591602e+00,7.920693911382600483e+00,1.131302214774603465e+00,2.491457258624990789e+00,1.976368126131181346e-01,2.284890125776642744e+00,1.274466883376862425e+00,7.022450418370993486e-01,4.613701088683043849e+01,8.836412161534313725e+01
5.984850996431441672e+01,4.016723410566237362e+02,6.977932643325195361e-01,5.921168873599049221e+01,5.240011940887522002e+01,4.726699727871807255e+00,9.985580366630209426e+00,5.069723256130465039e-02,1.323471189727393194e-01,1.893305472841706472e-01,6.742796887584772136e-01,1.001373595683834328e+00,2.966623210882274542e+00,6.731255542729330443e+01,8.295797598257512107e+01
5.317819357511213951e+01,4.407992614627266335e+02,1.260250776999036537e+00,5.360750145107541442e+01,5.152735847549471515e+01,5.763820580638545188e+00,1.005868217764906269e+01,1.153081034413971251e+00,1.489092364169620986e+00,2.359862423375861176e-02,1.044996364823009616e+00,6.594990837981659082e-01,2.181643657293243166e+00,6.572911250439491937e+01,1.062248995958652813e+02
6.221257314806297956e+01,4.674841978451642603e+02,1.881748629336137402e-01,5.537052438917638142e+01,5.681730341997781863e+01,4.887412901285517641e+00,1.097242752572000946e+01,1.590680374532888353e+00,1.097697485078815038e+00,4.767815709627927223e-01,5.177401208439447178e-01,2.996971512586916742e+00,9.568862829346822529e-01,4.989298655531082716e+01,9.255949162551726772e+01
4.117857277878916733e+01,5.187951853250850718e+02,1.298938618931861688e+00,5.716872677573159223e+01,4.739411385790160125e+01,5.258282451633373711e+00,7.944726554041714017e+00,1.555253040831169109e+00,2.211473693412425945e+00,1.513206941780427806e-01,1.679014994105047176e+00,5.636245271799406042e-01,9.722049697066886820e-01,5.278770083747316733e+01,1.150718757609763117e+02
5.725612871863555142e+01,5.186135426906935209e+02,9.109914385601067810e-01,5.058323236099428755e+01,5.525222811399175527e+01,4.676329953573882925e+00,8.082429133719543302e+00,8.043809926399649868e-01,2.837966529423374240e+00,3.857258664919642199e-01,1.829384783129860859e+00,5.952522904683640315e-01,2.256745583849727232e+00,5.906386634895005017e+01,8.714717584128001704e+01
6.484484126189281028e+01,5.116413909794787855e+02,4.803536396909393602e-01,5.304435959853466898e+01,4.829664365754894106e+01,6.278304318474500434e+00,1.093723160600520927e+01,1.603603544983131401e+00,1.612225404904272796e+00,3.687717943362667783e-01,7.646026751510284214e-01,7.803243177686177701e-01,2.701303478988015261e+00,5.138420165983911403e+01,1.171526235550855688e+02
6.135215774284300494e+01,4.414638413373218668e+02,1.244452631902711159e+00,4.860019059661088647e+01,5.004123129666898251e+01,5.952990948851075714e+00,9.590675708445754566e+00,3.542870092889880418e-01,1.198181198861217656e+00,1.907757818049511667e-01,1.681025607276585232e+00,1.056058631570994777e+00,2.535218685685747264e-01,4.718596592269665280e+01,1.121150886192887128e+02
5.368196921633571606e+01,4.459647896086605670e+02,7.787383978126176665e-01,5.955017318092183132e+01,5.506627305591194244e+01,5.046995236224253389e+00,9.790331137504914238e+00,1.616924421081027852e+00,3.499707954569135637e-01,4.015606026671911244e-01,1.432478367144685460e+00,1.966719776918940399e+00,1.459037270308782386e+00,6.108856656649153649e+01,1.014427130796076995e+02
